Unnamed: 0,date,X,PM25,PM10,CO,NO2,SO2,O3,year,month,day,week,season,covid,city,region,avgtemp,maxtemp,mintemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation,avgp,maxp,minp,avggt,maxgt,mingt,weekday
2630,2021-03-14,2621.0,87.8,548.0,450.0,16.2,2.1,35.0,2021,3,14,11,spring,3.post,baoding,north,11.3,13.9,9.8,74.0,4.0943445622221,0.9162907318741551,4.8,9,2.1972245773362196,9,0.0,0.0,101340.0,101810.0,100930.0,10.4,17.9,7.7,6
2631,2021-03-15,2622.0,108.7,501.0,360.0,21.6,2.8,30.0,2021,3,15,11,spring,3.post,baoding,north,10.9,15.0,9.0,61.0,2.70805020110221,0.8754687373538999,4.7,3,2.1041341542702074,3,0.0,0.0,101240.0,101800.0,100610.0,9.7,16.5,5.3,0
2632,2021-03-16,2623.0,53.9,384.4,360.0,27.0,3.5,26.25,2021,3,16,11,spring,3.post,baoding,north,7.4,13.4,0.7,33.0,2.70805020110221,0.8329091229351039,3.8,4,1.9021075263969205,4,0.0,0.0,102080.0,102420.0,101800.0,7.5,22.4,-0.8,1
2633,2021-03-17,2624.0,61.2,141.0,360.0,18.36,2.8,37.5,2021,3,17,11,spring,3.post,baoding,north,9.6,14.1,4.7,41.0,3.4339872044851463,1.0986122886681098,4.5,3,2.0918640616783932,2,4.7,0.0,102000.0,102080.0,101850.0,9.5,22.5,3.0,2
2634,2021-03-18,2625.0,41.5,125.0,540.0,19.44,2.8,37.5,2021,3,18,11,spring,3.post,baoding,north,7.2,11.3,4.5,54.0,3.258096538021482,1.252762968495368,4.2,2,2.33214389523559,5,0.1,0.1823215567939546,102300.0,102550.0,102070.0,6.8,11.1,4.2,3
2635,2021-03-19,2626.0,55.5,117.0,450.0,10.8,2.1,47.5,2021,3,19,12,spring,3.post,baoding,north,6.1,9.7,3.2,74.0,3.9318256327243257,1.0647107369924282,6.8,14,2.33214389523559,14,0.0,2.1041341542702074,101960.0,102350.0,101690.0,6.4,15.0,2.3,4
2636,2021-03-20,2627.0,38.7,52.17,90.0,9.72,2.1,48.75,2021,3,20,12,spring,3.post,baoding,north,7.6,15.8,1.7,59.0,2.8903717578961645,1.62924053973028,9.8,15,2.747270914255491,15,0.0,1.1939224684724346,101820.0,102130.0,101590.0,8.0,23.8,1.7,5
2637,2021-03-21,2628.0,19.52,127.0,270.0,12.96,2.8,43.75,2021,3,21,12,spring,3.post,baoding,north,7.7,12.9,2.4,29.0,2.8903717578961645,1.6486586255873816,7.5,15,2.747270914255491,15,8.2,0.0,102490.0,102750.0,102140.0,7.0,24.1,-1.4,6
2638,2021-03-22,2629.0,28.92,115.0,450.0,19.44,4.2,58.75,2021,3,22,12,spring,3.post,baoding,north,10.6,19.3,3.0,33.0,2.6390573296152584,1.589235205116581,7.9,12,2.5494451709255714,13,11.4,0.0,102020.0,102400.0,101540.0,10.0,28.9,-1.0,0
2639,2021-03-23,2630.0,35.03,195.0,270.0,22.68,4.2,53.75,2021,3,23,12,spring,3.post,baoding,north,13.5,23.8,2.2,40.0,2.5649493574615367,1.1939224684724346,4.5,11,2.174751721484161,11,10.6,0.0,100960.0,101630.0,100580.0,13.3,34.7,-0.4,1
2640,2021-03-24,2631.0,53.5,149.0,450.0,23.76,4.2,91.25,2021,3,24,12,spring,3.post,baoding,north,13.0,20.6,6.4,56.0,2.995732273553991,1.252762968495368,7.9,3,2.72785282839839,3,10.7,0.0,101390.0,101760.0,100710.0,12.7,29.5,3.0,2
2641,2021-03-25,2632.0,54.3,175.0,540.0,33.48,4.2,28.75,2021,3,25,12,spring,3.post,baoding,north,12.4,20.8,2.6,57.0,3.5553480614894135,0.6931471805599453,4.2,11,2.128231705849268,12,7.1,0.0,101690.0,101950.0,101370.0,13.4,32.7,1.0,3
2642,2021-03-26,2633.0,106.8,175.0,630.0,21.6,2.1,52.5,2021,3,26,13,spring,3.post,baoding,north,13.8,15.3,12.9,79.0,4.0943445622221,0.6418538861723947,2.5,6,1.589235205116581,7,0.0,1.62924053973028,101120.0,101450.0,100890.0,12.8,19.7,10.1,4
2643,2021-03-27,2634.0,116.3,380.9,360.0,16.2,2.1,60.0,2021,3,27,13,spring,3.post,baoding,north,14.1,18.1,10.8,82.0,4.0943445622221,0.5306282510621704,2.7,8,1.667706820558076,8,0.4,0.0,100660.0,101100.0,100220.0,15.1,26.5,9.3,5
2644,2021-03-28,2635.0,68.8,309.0,180.0,18.36,2.8,52.5,2021,3,28,13,spring,3.post,baoding,north,16.8,22.1,9.3,39.0,2.302585092994046,1.4816045409242156,5.9,16,2.3702437414678603,1,7.0,0.0,100270.0,100570.0,99880.0,15.9,30.2,8.0,6
2645,2021-03-29,2636.0,47.1,257.0,450.0,20.52,4.2,65.0,2021,3,29,13,spring,3.post,baoding,north,13.5,19.1,6.7,40.0,2.5649493574615367,0.7419373447293773,6.2,16,2.2407096892759584,16,3.2,0.0,100860.0,101070.0,100570.0,13.2,29.5,5.0,0
2646,2021-03-30,2637.0,49.1,319.0,450.0,29.16,4.9,71.25,2021,3,30,13,spring,3.post,baoding,north,13.3,21.4,4.5,57.0,3.332204510175204,1.0647107369924282,5.0,10,2.2082744135228043,10,9.2,0.0,100910.0,101160.0,100650.0,14.7,31.9,2.7,1
2647,2021-03-31,2638.0,66.9,175.0,540.0,23.76,5.6,48.75,2021,3,31,13,spring,3.post,baoding,north,15.9,23.5,9.5,49.0,3.295836866004329,0.8329091229351039,3.7,3,2.1400661634962708,3,9.2,0.0,101000.0,101230.0,100790.0,17.3,36.4,6.9,2
2648,2021-04-01,2639.0,52.7,75.0,270.0,17.28,2.8,52.5,2021,4,1,13,spring,3.post,baoding,north,15.5,18.8,12.3,40.0,2.995732273553991,1.5260563034950492,5.7,4,2.2925347571405443,4,1.0,0.0,101460.0,101640.0,101040.0,15.1,25.7,9.8,3
2650,2021-04-03,2641.0,36.7,109.0,180.0,29.16,2.1,11.25,2021,4,3,14,spring,3.post,baoding,north,12.7,17.8,9.9,64.0,3.044522437723423,1.1314021114911006,6.5,5,2.4336133554004498,5,5.4,1.0296194171811581,102210.0,102490.0,101840.0,15.9,33.8,9.0,5
2651,2021-04-04,2642.0,51.5,103.0,450.0,22.68,4.2,62.5,2021,4,4,14,spring,3.post,baoding,north,12.1,19.1,5.5,42.0,2.833213344056216,1.0647107369924282,5.5,2,2.2512917986064953,2,11.8,0.0,102430.0,102720.0,102140.0,15.5,39.3,1.8,6
2652,2021-04-05,2643.0,43.5,105.0,270.0,24.84,2.8,71.25,2021,4,5,14,spring,3.post,baoding,north,12.0,18.0,3.5,51.0,3.258096538021482,1.308332819650179,6.7,11,2.451005098112319,11,1.3,0.0,102030.0,102360.0,101770.0,14.7,30.0,1.9,0
2653,2021-04-06,2644.0,42.3,129.0,450.0,21.6,4.2,66.25,2021,4,6,14,spring,3.post,baoding,north,13.7,20.9,3.7,53.0,3.367295829986474,0.5306282510621704,2.8,9,1.791759469228055,4,10.9,0.0,102000.0,102200.0,101830.0,18.8,42.9,2.7,1
2654,2021-04-07,2645.0,53.5,99.0,360.0,20.52,4.9,90.0,2021,4,7,14,spring,3.post,baoding,north,13.5,21.0,5.1,56.0,3.4657359027997265,1.1939224684724346,7.3,5,2.517696472610991,4,10.8,0.0,102060.0,102190.0,101910.0,17.6,38.4,3.5,2
2655,2021-04-08,2646.0,40.7,143.0,540.0,30.24,4.9,50.0,2021,4,8,14,spring,3.post,baoding,north,12.6,20.2,4.9,50.0,3.4965075614664802,0.9555114450274363,3.5,10,1.9315214116032138,9,9.4,0.0,102110.0,102380.0,101730.0,17.9,41.2,3.1,3
2656,2021-04-09,2647.0,53.5,123.0,450.0,22.68,3.5,81.25,2021,4,9,15,spring,3.post,baoding,north,14.4,19.1,9.3,53.0,3.6109179126442243,1.5040773967762742,5.5,3,2.2823823856765264,3,5.8,0.0,102030.0,102230.0,101810.0,17.1,34.8,6.9,4
2658,2021-04-11,2649.0,47.9,119.0,270.0,19.44,2.8,61.25,2021,4,11,15,spring,3.post,baoding,north,15.9,19.8,9.2,53.0,3.5553480614894135,0.8329091229351039,3.6,9,2.0014800002101243,10,1.6,0.0,102000.0,102170.0,101750.0,18.0,37.8,8.4,6
2660,2021-04-13,2651.0,20.46,101.0,360.0,16.2,2.8,32.5,2021,4,13,15,spring,3.post,baoding,north,11.3,16.2,0.8,31.0,2.995732273553991,1.2809338454620642,7.2,16,2.624668592163159,16,9.4,0.0,102100.0,102440.0,101680.0,15.1,36.9,0.0,1
2661,2021-04-14,2652.0,28.92,396.3,270.0,16.2,3.5,51.25,2021,4,14,15,spring,3.post,baoding,north,13.0,22.0,2.6,43.0,2.6390573296152584,1.308332819650179,5.4,11,2.302585092994046,11,9.9,0.0,101530.0,101990.0,101000.0,18.8,44.7,0.6,2
2666,2021-04-19,2657.0,45.1,95.0,180.0,16.2,2.8,110.0,2021,4,19,16,spring,3.post,baoding,north,16.2,26.9,6.3,61.0,3.332204510175204,0.7419373447293773,3.9,10,2.028148247292285,9,9.9,0.0,100970.0,101170.0,100750.0,23.5,49.2,5.7,0
2667,2021-04-20,2658.0,39.1,65.0,270.0,15.12,2.8,66.25,2021,4,20,16,spring,3.post,baoding,north,18.9,25.6,12.1,55.0,3.367295829986474,1.0986122886681098,4.7,8,2.2617630984737906,9,7.7,0.0,101350.0,101580.0,100940.0,23.9,47.1,10.3,1
2668,2021-04-21,2659.0,29.86,63.0,360.0,11.88,2.8,60.0,2021,4,21,16,spring,3.post,baoding,north,15.7,20.2,11.0,70.0,3.7612001156935624,0.8754687373538999,3.9,14,1.916922612182061,16,0.7,0.0,101500.0,101710.0,101250.0,18.8,35.3,11.0,2
2669,2021-04-22,2660.0,35.9,67.0,360.0,16.2,2.8,60.0,2021,4,22,16,spring,3.post,baoding,north,15.0,18.6,12.8,71.0,3.8501476017100584,0.9932517730102834,4.8,4,2.302585092994046,5,5.1,0.7419373447293773,101250.0,101400.0,101090.0,19.4,39.0,12.5,3
2670,2021-04-23,2661.0,34.09,57.0,270.0,12.96,2.8,67.5,2021,4,23,17,spring,3.post,baoding,north,14.6,21.3,7.5,72.0,3.8918202981106265,1.410986973710262,6.8,6,2.4849066497880004,5,10.9,0.0,101670.0,102040.0,101230.0,21.9,46.4,6.5,4
2671,2021-04-24,2662.0,29.39,77.0,360.0,12.96,2.8,66.25,2021,4,24,17,spring,3.post,baoding,north,16.2,20.3,8.6,66.0,3.9318256327243257,1.0647107369924282,3.7,4,1.8870696490323797,3,2.3,0.0,102340.0,102540.0,102040.0,20.0,40.9,7.6,5
2672,2021-04-25,2663.0,48.3,65.0,270.0,12.96,2.8,80.0,2021,4,25,17,spring,3.post,baoding,north,14.5,18.8,11.9,76.0,4.02535169073515,0.9932517730102834,3.6,8,1.824549292051046,8,0.1,0.0,102290.0,102560.0,101980.0,18.9,39.2,12.4,6
2674,2021-04-27,2665.0,43.1,61.0,180.0,12.96,2.8,55.0,2021,4,27,17,spring,3.post,baoding,north,18.0,24.7,6.7,36.0,2.4849066497880004,1.410986973710262,7.9,15,2.624668592163159,14,6.9,0.0,101220.0,101360.0,100910.0,24.7,50.1,6.2,1
2675,2021-04-28,2666.0,22.81,91.0,180.0,14.04,2.8,56.25,2021,4,28,17,spring,3.post,baoding,north,16.4,22.7,5.7,34.0,2.70805020110221,1.252762968495368,7.1,12,2.5416019934645457,12,12.6,0.0,101270.0,101700.0,100670.0,24.4,52.4,3.8,2
