PM25,PM10,CO,NO2,SO2,O3,predicted_PM25,predicted_PM10,predicted_CO,predicted_NO2,predicted_SO2,predicted_O3,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_spring,season_summer,season_winter,avgtemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation
4.019980146933238,5.267858159063328,7.13966033596492,3.7386215460087504,2.6100697927420065,2.277267285009756,4.382115,5.1895514,7.6257787,3.8865228,3.0871553,2.7193918,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.6649723947279147,-1.1718484675787075,-0.6733802109674146,-0.6357121623391363,-0.7869084657871062,-1.3495440319622802,-1.1873412277869326,-1.3437746049289003,0.6202950483258219,-0.3557274204398976
4.748404354073999,5.5909869805108565,7.75833346749091,3.987501466604052,3.0252910757955354,1.791759469228055,5.0691237,5.530499,7.691034,3.8881087,2.9796867,2.802222,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.6649723947279147,-0.2666729260224096,-0.6733802109674146,-1.2701777002702244,-1.140846199150688,0.9516015609990436,-1.2413636052247983,0.756701863280479,0.4778161473239492,-0.3557274204398976
5.206750173022546,5.420534999272286,7.544861068658458,4.007333185232471,2.70805020110221,2.3978952727983707,5.04707,5.6335897,7.754866,3.9131742,2.6582003,2.3579307,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4708430115011093,-0.2666729260224096,-0.37902500830211455,-1.2701777002702244,-1.1914087324883427,0.7214870017029112,-1.6507496122723893,0.756701863280479,0.4540696638236372,-0.3557274204398976
5.150397236471415,4.852030263919617,7.065613363597717,3.7887247890836524,2.312535423847214,2.1400661634962708,4.9770045,5.550939,7.616608,3.9051425,2.7375355,2.5104747,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.400250508509544,0.26578327489305975,-0.06712630022226108,-3.0851666664944175,-1.3936588658389606,-1.3495440319622802,-1.8456625376009543,-1.577160879174387,-0.044606489682916944,-0.3557274204398976
4.486386649998124,4.499809670330265,6.698268054115413,3.5085558999826545,1.5040773967762742,2.917770732084279,4.572852,4.7709146,6.446872,2.7991254,1.856908,3.336458,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1355286222911734,0.6917482356254352,0.599091453402236,0.8521101627696015,-0.4329707324235245,-1.3495440319622802,-0.5639190677664265,-1.3437746049289003,-1.2556771481988338,0.09843555600864537
4.2456340097683265,4.248495242049359,6.447305862541213,3.332204510175204,1.6486586255873816,3.1570004211501135,4.860511,4.9111323,7.245148,3.2924557,1.5334582,3.2430856,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.117880496543282,1.8631518776394678,1.9110439632824858,-1.4497267626719523,-0.8880335324624153,-1.3495440319622802,-0.7880711325159769,-1.1103883306834137,-1.2556771481988338,1.1271557796564946
3.822098297900159,4.820281565605037,6.985641817639208,3.5085558999826545,1.9878743481543455,3.4339872044851463,4.873316,5.1975193,6.9201202,3.427372,2.2247925,3.1447763,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1884729995348475,0.42552013516770054,0.5174874162091828,-0.22856839828453612,-0.12959553239759727,-1.3495440319622802,0.505475818409196,-1.3437746049289003,-1.2556771481988338,-0.3557274204398976
4.625952725170619,5.356586274672012,7.719129840906732,3.571221410645704,1.6486586255873816,2.505525936990736,4.2762733,4.8267655,7.026045,3.2626238,2.0795815,2.8743153,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.400250508509544,1.0644675762662639,-0.1254101973785448,-0.6357121623391363,-0.5340957990988334,0.4913724424067788,-0.47890961445816416,0.2899293147895058,0.7152809823270704,-0.3557274204398976
5.178970608915471,5.4116460518550396,7.635786861395585,3.6584202466292277,1.7749523509116738,3.258096538021482,5.500526,5.9215593,8.040167,3.5974898,2.048995,2.6123886,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.594379891736349,1.9163974977310148,1.9875462225930776,-1.0998404293987936,-1.4442213991766153,0.7214870017029112,-2.2799950929089525,0.756701863280479,-1.2556771481988338,-0.3557274204398976
5.190175207928333,4.700480365792417,7.065613363597717,3.6011405398059297,1.7749523509116738,3.044522437723423,5.334931,5.7672167,7.7157326,3.9050133,2.473453,2.7302887,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3826023827616527,1.1709588164493576,0.6385722989128352,-2.0551890706817586,-1.2925337991636514,0.9516015609990436,-1.7142711372723098,0.9900881375259656,-0.4008037421875983,-0.3557274204398976
