PM25,PM10,CO,NO2,SO2,O3,predicted_PM25,Predicted_PM25_real,PM25_real,predicted_PM10,Predicted_PM10_real,PM10_real,predicted_CO,Predicted_CO_real,CO_real,predicted_NO2,Predicted_NO2_real,NO2_real,predicted_SO2,Predicted_SO2_real,SO2_real,predicted_O3,Predicted_O3_real,O3_real,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_spring,season_summer,season_winter,avgtemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation
2.667922410011431,4.1588830833596715,4.51085950651685,2.8449093838194073,1.5040773967762742,4.2626798770413155,3.2043824,23.640278,13.410000000000004,4.7654576,116.38483,62.99999999999998,5.4330416,227.84424,89.99999999999997,3.08223,20.80698,16.2,1.8933474,5.6415634,3.5,4.461582,85.62446,70.0,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.42633050639721287,-1.0121116073040666,-0.5952497577054289,1.03165922517133,0.8310926010178391,-1.3495440319622802,1.3069599025324357,-1.3437746049289003,1.902605157342675,-0.3557274204398976
4.272490747605575,4.6443908991413725,5.198497031265826,2.963209081848431,1.33500106673234,4.537961436294641,3.689134,39.010178,70.70000000000003,4.343737,75.99474,102.99999999999999,5.909031,367.34903,180.00000000000006,2.749522,14.635156,18.360000000000003,1.6485436,4.199402,2.8,4.3141117,73.7472,92.50000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.6822283297416376,0.1592920347099659,0.43208650370224005,1.737543617123793,1.3367179343943845,-1.3495440319622802,1.238416459598297,-1.3437746049289003,-0.329564291686662,-0.10963371079011269
3.9531649487593215,3.7653774250866614,5.602118820879701,2.5556757206762075,1.33500106673234,4.02535169073515,3.8537643,46.17029,51.10000000000001,4.903579,133.7713,42.18000000000001,6.016951,409.32565,270.00000000000006,3.0679662,20.498137,11.879999999999999,1.8559204,5.397584,2.8,4.7633824,116.14148,55.00000000000002,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.6910523926155834,0.26578327489305975,-0.8403851606674106,-0.7833297410528632,-0.3318456657482156,0.26125788311064646,0.0549928268625731,0.05654304054401923,1.0477317513314395,-0.3557274204398976
2.700018029404946,3.8155121050473024,5.8888779583328805,2.8449093838194073,1.33500106673234,4.43970574626056,3.719205,40.231598,13.880000000000004,4.4282393,82.783775,44.400000000000006,5.6905465,295.0554,359.99999999999983,2.9011703,17.195427,16.2,1.8140473,5.1352286,2.8,4.4922547,88.32262,83.75000000000003,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.8498855243466058,-0.6926378867547851,-0.010636041273984919,1.364021250140194,1.1850303343814206,-1.1194294726661478,1.7069582611419962,-1.1103883306834137,1.1902106523333122,-0.3557274204398976
2.89977188240808,4.248495242049359,5.8888779583328805,2.963209081848431,1.5040773967762742,4.069026754237811,3.673211,38.37815,17.17,4.6359763,102.128555,69.00000000000003,5.9270954,374.06354,359.99999999999983,3.1069686,21.353182,18.360000000000003,2.0403383,6.693211,3.5,4.779744,118.07388,57.50000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.8234133357247687,-0.6926378867547851,-0.31226170318424284,-1.2701777002702244,-0.6352208657741426,0.26125788311064646,-0.23792733883700712,0.2899293147895058,1.8076192233414268,-0.3557274204398976
3.15016862685841,3.502248625731883,5.198497031265826,2.372111155642656,1.1314021114911006,4.208417018481948,3.8969636,48.25267,22.34,4.1263375,60.950615,32.18999999999999,5.842592,343.67148,180.00000000000006,2.5120192,11.329801,9.72,1.678057,4.3551407,2.1,4.348778,76.38383,66.24999999999999,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,1.8096961070853859,-0.5943962929568426,-0.6008332285292086,0.6381080153719092,0.1592920347099659,0.19939717254743344,0.3555378958210234,1.7917807344332755,-1.1194294726661478,1.6673670523752893,-0.8770020564379272,-0.06835297318322896,3.352479675806812
3.929862923556477,4.430816798843313,6.111467339502679,2.468099531471619,1.5040773967762742,4.639571612705423,3.5551145,33.991825,49.9,4.4665456,86.05547,82.99999999999999,5.909988,367.7017,450.0000000000001,3.007088,19.228407,10.8,1.9407121,5.963708,3.5,4.6078286,99.2662,102.49999999999996,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,0.9381261530860626,-0.05369044565622185,-0.010636041273984919,-0.3588144532500102,0.27490473430363893,-1.3495440319622802,0.35252409564829174,-1.3437746049289003,1.4039290038361207,-0.3557274204398976
3.4741380060638702,3.9523968995664194,5.8888779583328805,2.372111155642656,1.33500106673234,3.979681653901961,3.6341796,36.87077,31.269999999999996,4.483567,87.54999,51.06,5.727414,306.17392,359.99999999999983,2.8454447,16.20921,9.72,1.7983295,5.03955,2.8,4.497394,88.78286,52.5,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,0.9734224045818453,-0.5329010264801443,-0.1254101973785448,0.9430980110567057,0.9827802010308027,0.26125788311064646,1.3069599025324357,0.2899293147895058,1.0714782348317518,-0.3557274204398976
3.2276373305367736,4.248495242049359,5.8888779583328805,2.963209081848431,1.6486586255873816,4.602667055769973,3.4829547,31.555775,24.220000000000002,4.3523517,76.66088,69.00000000000003,5.900805,364.33145,359.99999999999983,2.955246,18.206446,18.360000000000003,1.6377692,4.1436825,4.2,4.4343553,83.29776,98.75000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,3.377002380472985,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,1.682379267585047,-0.6008332285292086,0.7969411471029316,-0.4796554063885973,-1.2283039774155935,1.03165922517133,2.145718467796857,1.4118306795913083,1.897165902594933,1.4568606860169386,1.6651403223395542,-0.3557274204398976
3.2461018111217923,4.454347296253507,5.8888779583328805,2.780060737078482,1.5040773967762742,4.22683374526818,3.4575279,30.738419,24.69,4.233466,67.955826,84.99999999999997,5.890779,360.68695,359.99999999999983,2.829738,15.941021,15.119999999999997,1.7617338,4.8225236,3.5,4.4187207,81.99005,67.5,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,0.7087005183634747,-0.21342730593086265,-0.2478414597244007,0.246647854759796,3.8648446012771114,1.4118306795913083,2.6822083591122636,1.4568606860169386,0.9527458173301914,0.9340013436983498
3.3985271531062766,5.247024072160486,5.8888779583328805,3.017493765335504,1.6486586255873816,4.774912960575186,3.7467115,41.38148,28.920000000000005,4.5255947,91.35083,189.0,6.1640425,474.34576,359.99999999999983,3.0782285,20.71989,19.440000000000005,1.983843,6.2706304,4.2,4.9097877,134.61061,117.50000000000003,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.0175427189515738,-0.37316416620550347,-0.9299535858832392,0.3555378958210234,0.1232171342906754,0.031143323814514078,0.2890025706483709,0.05654304054401923,1.6413938388392417,-0.3557274204398976
3.6402142821326553,4.736198448394496,5.8888779583328805,2.905807566026004,1.8870696490323797,4.347046915777855,3.6681848,38.180717,37.1,4.6433444,102.89122,113.00000000000003,6.1925073,488.0708,359.99999999999983,2.936971,17.858637,17.28,2.2287424,8.2881775,5.599999999999999,4.73383,112.730316,76.25000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.1851999135565419,-1.1718484675787075,-1.024117228917324,-0.4943781213889877,-0.028470465722288108,0.031143323814514078,0.19102325393998512,0.05654304054401923,1.5939008718386178,-0.3557274204398976
3.3826939100975957,3.973494327516247,5.8888779583328805,2.5556757206762075,1.7749523509116738,4.602667055769973,3.4238534,29.687439,28.45,4.407742,81.08391,52.17,6.064354,429.24463,359.99999999999983,2.888877,16.973112,11.879999999999999,2.339763,9.378776,4.9,4.8514094,126.920555,98.75000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.2028480393044332,-1.491322188127989,-0.5952497577054289,1.518507184388691,1.2355928677190753,-1.1194294726661478,1.4177057520817904,-1.1103883306834137,1.6651403223395542,-0.3557274204398976
3.6082115510464816,4.969813299576001,6.447305862541213,3.4065165431397553,2.0794415416798357,4.330733340286331,3.9167387,49.236343,35.900000000000006,4.8446217,126.05521,143.0,6.06901,431.25244,629.9999999999998,2.8286343,15.922333,29.16,1.9916071,6.3272996,6.999999999999998,4.854145,127.27098,75.0,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.3793292967833468,-1.1186028474871605,-0.6733802109674146,0.3555378958210234,0.8310926010178391,0.7214870017029112,0.7619101026958826,0.5233155890349924,0.2878442793214525,-0.3557274204398976
3.8308129500026027,4.867534450455582,6.580639137284949,2.905807566026004,1.6486586255873816,4.885827643502908,3.884054,47.620922,45.099999999999994,4.5802784,96.54154,128.99999999999997,6.1443915,465.09595,720.0000000000002,2.8075285,15.568918,17.28,1.7565112,4.7921944,4.2,4.8101773,121.75338,131.39999999999998,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.2028480393044332,-0.31991854611395654,0.5174874162091828,1.364021250140194,0.5782799343295664,-1.1194294726661478,1.0718618088772678,-1.1103883306834137,-1.2556771481988338,-0.3557274204398976
4.160444363926624,5.0369526024136295,6.447305862541213,3.4065165431397553,1.9878743481543455,4.861361591348501,3.773125,42.515835,63.09999999999998,4.5919194,97.68366,153.00000000000006,6.2182198,500.80908,629.9999999999998,2.8180046,15.743408,29.16,2.0926673,7.106509,6.300000000000001,4.657625,104.38551,128.2,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,3.2504180333157677,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,1.682379267585047,-0.6008332285292086,1.1322555363128677,0.21253765480151282,-0.2478414597244007,0.017532965981604223,-0.4835332657611791,-1.1194294726661478,-0.3963293380476589,-1.1103883306834137,0.6677880153264459,-0.3557274204398976
