PM25,PM10,CO,NO2,SO2,O3,predicted_PM25,Predicted_PM25_real,PM25_real,predicted_PM10,Predicted_PM10_real,PM10_real,predicted_CO,Predicted_CO_real,CO_real,predicted_NO2,Predicted_NO2_real,NO2_real,predicted_SO2,Predicted_SO2_real,SO2_real,predicted_O3,Predicted_O3_real,O3_real,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_spring,season_summer,season_winter,avgtemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation
5.997695096858618,5.811140992976701,7.208600337960199,3.4065165431397553,2.163323025660538,3.7436043538031827,5.379361,215.88368,401.50000000000006,5.5263314,250.2206,333.0000000000001,7.469841,1753.3278,1350.0000000000002,3.8069997,44.015175,29.16,2.436663,10.434818,7.6999999999999975,2.8536396,16.350817,41.24999999999999,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3914264456355983,0.3190288949846067,0.09738267552442982,-1.4497267626719523,-1.2925337991636514,0.4913724424067788,-1.5277475154947011,0.756701863280479,-0.3770572586872862,-0.3557274204398976
5.547128664610824,5.7745515455444085,7.591357046698551,3.332204510175204,2.379546134130174,3.7436043538031827,5.193985,179.18517,255.49999999999994,5.3676033,213.34853,321.00000000000006,7.932521,2785.4421,1980.0000000000005,3.639971,37.090733,26.999999999999996,2.3758202,9.759834,9.8,2.8553848,16.381124,41.24999999999999,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4708430115011093,0.6917482356254352,0.6385722989128352,-2.2843039594599497,-1.0902836658130335,-1.3495440319622802,-1.6507496122723893,-1.577160879174387,-1.2319306646985217,-0.3557274204398976
5.585374243605899,5.799092654460526,7.544861068658458,3.2928695047765273,1.9878743481543455,3.855452653939752,5.5278883,250.61201,265.4999999999999,5.5950813,268.09955,328.99999999999994,7.4235992,1674.0516,1890.0000000000002,3.7010787,39.490955,25.920000000000005,2.4370103,10.438791,6.300000000000001,3.2866766,25.753803,46.25,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1443526851651191,0.3722745150761536,0.558742827889726,-1.2701777002702244,-0.9891585991377245,0.7214870017029112,-1.0310808463430148,0.756701863280479,-1.2556771481988338,-0.3557274204398976
5.600272098286537,5.375278407684165,7.390798521735676,3.3700506526653187,2.0794415416798357,4.00277736869661,5.502071,244.19919,269.5000000000001,5.295598,198.45688,215.00000000000006,7.392388,1622.5784,1620.0000000000002,3.5860314,35.090565,28.080000000000002,2.3421493,9.403572,6.999999999999998,3.2847173,25.701435,53.75,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1443526851651191,0.42552013516770054,0.599091453402236,-0.6357121623391363,-0.7869084657871062,-0.8893149133700154,-0.9808167438742386,-0.8770020564379272,-1.2556771481988338,-0.3557274204398976
5.2284312390838705,4.969813299576001,7.13966033596492,3.164630810015805,2.0794415416798357,3.855452653939752,5.061263,156.78969,185.50000000000006,5.62392,275.973,143.0,7.4157104,1660.8894,1260.0000000000005,3.5859814,35.088757,22.68,2.5653715,12.005489,6.999999999999998,3.0950196,21.087671,46.25,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.2149451881566846,0.5852569954423413,0.09738267552442982,-2.0551890706817586,-1.2419712658259972,1.6419452388874407,-1.2413636052247983,0.5233155890349924,0.26409779582114046,-0.3557274204398976
4.6443908991413725,5.099866427824199,7.444833273892193,3.0689827352935835,1.9878743481543455,4.00277736869661,4.4955454,88.617035,102.99999999999999,5.351388,209.90082,163.00000000000006,7.119899,1235.3253,1709.9999999999998,3.7154543,40.077248,20.519999999999996,2.543639,11.725896,6.300000000000001,3.405716,29.135864,53.75,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.312009879770087,0.1592920347099659,-0.44830827065830703,-1.2701777002702244,-0.6352208657741426,0.26125788311064646,-0.6073802332911629,0.2899293147895058,0.7152809823270704,-0.3557274204398976
4.914858338702487,4.6443908991413725,7.065613363597717,3.017493765335504,1.5040773967762742,3.713572066704308,4.7581353,115.528435,135.3,5.64139,280.8542,102.99999999999999,7.764328,2354.0754,1169.9999999999998,3.8152003,44.38585,19.440000000000005,2.5844579,12.256101,3.5,3.0224504,19.541567,40.00000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.312009879770087,0.5320113753507945,0.09738267552442982,-2.0551890706817586,-1.3430963325013061,-0.8893149133700154,-1.5277475154947011,-0.17684323370146737,0.38283021332270095,-0.3557274204398976
3.9982007016691985,4.127134385045092,6.447305862541213,2.1471001901536506,1.33500106673234,3.713572066704308,5.0889482,161.21916,53.50000000000001,5.3264184,204.69992,61.00000000000001,7.0158134,1113.1124,629.9999999999998,3.1508975,22.357018,7.559999999999999,2.3939152,9.9563055,2.8,3.4352725,30.03987,40.00000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,3.321167077063248,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1884729995348475,-0.799129126937879,-0.8403851606674106,-0.9378156753013605,-0.5340957990988334,-0.659200354073883,-0.4373245366617298,-0.6436157821924405,0.0028864773177072877,-0.3557274204398976
3.8394523125933104,4.543294782270004,6.803505257608338,2.7107133185216936,1.5040773967762742,3.8010914447208646,5.3288846,205.20784,45.49999999999999,5.572308,262.04053,93.0,7.4245043,1675.5682,899.9999999999998,3.194001,23.3858,14.039999999999997,2.0724456,6.944228,3.5,3.2973454,26.040762,43.75000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,3.321167077063248,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.2502414396524673,1.2242044365409046,-0.37902500830211455,0.017532965981604223,-0.6352208657741426,-0.8893149133700154,-0.6963138053882445,-0.17684323370146737,-0.6382685771907193,-0.3557274204398976
3.9908341858524357,4.060443010546419,6.580639137284949,2.5556757206762075,1.5040773967762742,3.6506582412937387,4.445194,84.216385,53.09999999999999,5.355551,210.78058,56.999999999999986,7.0917835,1201.0498,720.0000000000002,3.0416338,19.939426,11.879999999999999,1.9395609,5.955696,3.5,3.7156646,40.085884,37.50000000000001,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,-0.3835376149224138,2.683026301955741,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,3.321167077063248,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3649542570137612,0.42552013516770054,-0.754984248160467,-0.10323847851336326,0.42659233431660243,0.031143323814514078,0.6222639522599123,0.5233155890349924,0.691534498826758,-0.3557274204398976
